Date;Prec;Temp;PET;Qobs
2019-01-31;5.825;24.93;5.190340673015244;2.29886085778781
2019-02-01;1.0;25.33;5.256848576600548;2.3108846952595936
2019-02-02;17.2;24.07;5.035552795973849;2.3229085327313768
2019-02-03;6.375;25.37;5.257516856472091;2.328866817155756
2019-02-04;3.05;26.23;5.402886726170245;2.3533427539503387
2019-02-05;16.025;24.97;5.181343654963005;2.377818690744921
2019-02-06;7.975;25.03;5.187953701313069;2.3867959367945826
2019-02-07;17.075;25.87;5.328995724138305;2.3957731828442435
2019-02-08;10.9;25.6;5.278136109248476;2.4170960722347634
2019-02-09;9.825;25.7;5.290904773325052;2.441357471783295
2019-02-10;2.85;25.07;5.177724862491291;2.468771918735892
2019-02-11;0.25;25.77;5.293319900186331;2.455894808126412
2019-02-12;0.225;25.03;5.16097546213406;2.44301769751693
2019-02-13;0.0;25.53;5.241545784119587;2.430140586907449
2019-02-14;9.65;24.0;4.973551172643114;2.4496147178329566
2019-02-15;0.125;25.4;5.207840695641397;2.469088848758465
2019-02-16;5.0;24.17;4.991317157522404;2.501015079006772
2019-02-17;20.025;24.77;5.087810680149025;2.532941309255079
2019-02-18;5.075;25.73;5.245252685525545;2.56762158013544
2019-02-19;55.5;23.5;4.85823461823544;2.5837841986455983
2019-02-20;8.325;25.13;5.129088683497282;2.599946817155756
2019-02-21;0.0;25.63;5.206823783913343;2.631608126410835
2019-02-22;32.0;24.3;4.973422441581008;2.6632694356659137
2019-02-23;4.0;24.47;4.994665979694817;2.6664224830699776
2019-02-24;5.675;25.17;5.105245849114078;2.6695755304740403
2019-02-25;13.8;24.1;4.916154880002817;2.6679957562076746
2019-02-26;17.95;23.47;4.801613239957708;2.6648427088036115
2019-02-27;8.275;23.43;4.78651465332434;2.6632629345372463
2019-02-28;1.825;24.43;4.945965468490883;2.6632629345372463
2019-03-01;24.85;24.47;4.9434994675815895;2.645375079006772
2019-03-02;29.05;24.77;4.984272669254967;2.642063566591422
2019-03-03;17.225;25.03;5.017897498232258;2.6387520541760723
2019-03-04;38.125;24.93;4.991044084795009;2.6354405417607225
2019-03-05;12.7;24.9;4.975637354382772;2.6354405417607216
2019-03-06;4.825;25.4;5.047989574527109;2.6354405417607225
2019-03-07;13.125;25.27;5.015324278717376;2.6354405417607225
2019-03-08;1.55;25.3;5.008933680881332;2.6354405417607225
2019-03-09;16.475;24.73;4.903293470520112;2.632155033860045
2019-03-10;23.8;25.17;4.964012315183086;2.6450321444695257
2019-03-11;6.275;24.73;4.879678813081008;2.657909255079008
2019-03-12;3.65;23.73;4.703758088200111;2.6723661399548533
2019-03-13;14.975;24.87;4.877888491091362;2.6755191873589164
2019-03-14;1.975;25.5;4.967731361539816;2.6770989616252816
2019-03-15;0.125;26.33;5.089260465247062;2.6770989616252816
2019-03-16;2.35;25.33;4.913344521226173;2.6755126862302485
2019-03-17;13.1;25.3;4.894773364813679;2.6593500677200903
2019-03-18;7.925;25.87;4.972634262414862;2.643187449209932
2019-03-19;13.025;25.93;4.967806672513093;2.627024830699774
2019-03-20;6.625;26.9;5.108406784900164;2.610862212189616
2019-03-21;10.175;24.3;4.677866252935438;2.591546546275396
2019-03-22;12.575;23.93;4.604575691407852;2.572230880361173
2019-03-23;4.6;25.1;4.775782766373756;2.5529152144469527
2019-03-24;6.275;25.2;4.7763712531575;2.5368850564334084
2019-03-25;0.325;26.1;4.9027651024154295;2.520854898419865
2019-03-26;0.0;24.8;4.682344588079671;2.504824740406321
2019-03-27;28.025;24.53;4.624387120616038;2.488794582392776
2019-03-28;11.35;24.33;4.577454573818612;2.485641534988713
2019-03-29;14.7;25.0;4.665868749064468;2.48248848758465
2019-03-30;12.9;25.13;4.669691240748829;2.47620920993228
2019-03-31;0.825;25.6;4.72571139342369;2.4699299322799098
2019-04-01;13.125;26.2;4.801053668798854;2.46365065462754
2019-04-02;1.575;25.73;4.711516495234283;2.457371376975169
2019-04-03;0.0;24.7;4.536817791198259;2.451092099322799
2019-04-04;3.125;25.77;4.682742087235249;2.444812821670429
2019-04-05;0.0;25.23;4.583217529938926;2.4416865914221213
2019-04-06;25.025;20.5;3.8513628842110967;2.4416865914221213
2019-04-07;0.0;20.93;3.901231537718421;2.4416865914221213
2019-04-08;0.0;22.23;4.080895685246464;2.4416865914221213
2019-04-09;13.85;24.43;4.393302997776685;2.4416865914221213
2019-04-10;10.075;24.13;4.331312842384795;2.4416865914221213
2019-04-11;17.9;23.4;4.205924479203925;2.4416865914221213
2019-04-12;10.975;23.8;4.24801800635645;2.4416865914221213
2019-04-13;13.575;25.03;4.411511331224798;2.4416865914221213
2019-04-14;0.95;24.97;4.384754878442501;2.444812821670429
2019-04-15;13.1;25.97;4.512481666016239;2.444812821670429
2019-04-16;0.0;24.8;4.324104808167394;2.444812821670429
2019-04-17;8.025;24.67;4.287401262121231;2.444812821670429
2019-04-18;8.675;25.23;4.350139925609168;2.444812821670429
2019-04-19;1.375;26.3;4.485291907548513;2.444812821670429
2019-04-20;3.375;26.63;4.513574655167812;2.444812821670429
2019-04-21;0.0;25.97;4.400808403748104;2.4416865914221213
2019-04-22;10.95;24.4;4.1601037916880745;2.4385603611738147
2019-04-23;2.025;24.7;4.18480912800322;2.4323339051918738
2019-04-24;0.4;25.3;4.25130280145967;2.4261074492099315
2019-04-25;0.0;26.13;4.349282704519808;2.4198809932279906
2019-04-26;0.0;25.97;4.308626154829996;2.4136545372460487
2019-04-27;17.35;24.6;4.1006197040770775;2.407428081264108
2019-04-28;6.85;24.57;4.079166976529912;2.401201625282167
2019-04-29;10.625;24.9;4.107305948422268;2.394975169300225
2019-04-30;6.65;25.3;4.144753237856204;2.3918749435665903
2019-05-01;3.65;25.1;4.10013700904993;2.3887747178329573
2019-05-02;1.65;25.07;4.078945795233306;2.3856744920993225
2019-05-03;0.7;23.93;3.907991094355984;2.382574266365688
2019-05-04;23.4;24.13;3.9187307958405215;2.37640144469526
2019-05-05;3.675;25.7;4.112950907727996;2.3702286230248304
2019-05-06;0.0;25.93;4.126832851181301;2.364055801354401
2019-05-07;0.0;25.7;4.079528449759832;2.3578829796839726
2019-05-08;0.425;26.07;4.11207970205907;2.3548103837471785
2019-05-09;0.0;25.8;4.0600833088453605;2.3486911963882617
2019-05-10;0.0;25.93;4.061108737308036;2.342572009029346
2019-05-11;7.175;25.63;4.005990467199512;2.336452821670429
2019-05-12;9.875;22.9;3.6348317939577393;2.330333634311512
