Date;P;T;IRA;IRI;Q_obs;f_cpmax_Ric;f_sfmax_Ric;f_roots_Ric;f_cpmax_Soy;f_sfmax_Soy;f_roots_Soy
2013-07-26;0.0;18.83;5.0;2.0;1.848;0.4943226423977919;0.4943226423977919;0.4943226423977919;0.9802985389747854;0.9802985389747854;0.9802985389747854
2013-07-27;0.0;22.73;5.0;2.0;1.85;0.5068131985863465;0.5068131985863465;0.5068131985863465;0.9983036898150786;0.9983036898150786;0.9983036898150786
2013-07-28;0.0;24.1;5.0;2.0;1.853;0.5196339992070799;0.5196339992070799;0.5196339992070799;1.016214010813693;1.016214010813693;1.016214010813693
2013-07-29;0.0;23.9;5.0;2.0;1.855;0.5327824884531192;0.5327824884531192;0.5327824884531192;1.0340047424486625;1.0340047424486625;1.0340047424486625
2013-07-30;0.0;23.7;5.0;2.0;1.858;0.5462553777302577;0.5462553777302577;0.5462553777302577;1.0516508043201664;1.0516508043201664;1.0516508043201664
2013-07-31;0.0;24.23;5.0;2.0;1.86;0.5600486239048468;0.5600486239048468;0.5600486239048468;1.0691268515099808;1.0691268515099808;1.0691268515099808
2013-08-01;0.0;25.43;5.0;2.0;1.86;0.5741574090685437;0.5741574090685437;0.5741574090685437;1.0864073329860426;1.0864073329860426;1.0864073329860426
2013-08-02;0.0;25.8;5.0;2.0;1.858;0.5885761219586589;0.5885761219586589;0.5885761219586589;1.1034665518742204;1.1034665518742204;1.1034665518742204
2013-08-03;0.0;25.57;5.0;2.0;1.855;0.6032983411710409;0.6032983411710409;0.6032983411710409;1.1202787274074135;1.1202787274074135;1.1202787274074135
2013-08-04;0.0;25.03;5.0;2.0;1.853;0.6183168202998481;0.6183168202998481;0.6183168202998481;1.136818058350869;1.136818058350869;1.136818058350869
2013-08-05;0.0;24.67;5.0;2.0;1.842;0.6336234751351961;0.6336234751351961;0.6336234751351961;1.1530587876921534;1.1530587876921534;1.1530587876921534
2013-08-06;0.0;24.5;5.0;2.0;1.832;0.6492093730455025;0.6492093730455025;0.6492093730455025;1.1689752683746382;1.1689752683746382;1.1689752683746382
2013-08-07;0.0;24.63;5.0;2.0;1.827;0.6650647246663823;0.6650647246663823;0.6650647246663823;1.1845420298447005;1.1845420298447005;1.1845420298447005
2013-08-08;0.0;25.43;5.0;2.0;1.829;0.6811788780121824;0.6811788780121824;0.6811788780121824;1.1997338451752066;1.1997338451752066;1.1997338451752066
2013-08-09;0.0;25.97;5.0;2.0;1.832;0.6975403151196624;0.6975403151196624;0.6975403151196624;1.21452579852127;1.21452579852127;1.21452579852127
2013-08-10;0.0;19.3;5.0;2.0;1.829;0.7141366513259695;0.7141366513259695;0.7141366513259695;1.2288933526587889;1.2288933526587889;1.2288933526587889
2013-08-11;0.0;18.77;5.0;2.0;1.827;0.7309546372749027;0.7309546372749027;0.7309546372749027;1.2428124163520182;1.2428124163520182;1.2428124163520182
2013-08-12;0.0;22.87;5.0;2.0;1.824;0.7479801637365691;0.7479801637365691;0.7479801637365691;1.2562594112933083;1.2562594112933083;1.2562594112933083
2013-08-13;0.0;25.33;5.0;2.0;1.822;0.7651982693158759;0.7651982693158759;0.7651982693158759;1.2692113383563404;1.2692113383563404;1.2692113383563404
2013-08-14;0.1;21.2;5.0;2.0;1.816;0.7825931511149806;0.7825931511149806;0.7825931511149806;1.2816458429036082;1.2816458429036082;1.2816458429036082
2013-08-15;0.0;17.07;5.0;2.0;1.811;0.8001481784037838;0.8001481784037838;0.8001481784037838;1.2935412788896516;1.2935412788896516;1.2935412788896516
2013-08-16;0.0;20.77;5.0;2.0;1.806;0.8178459093409323;0.8178459093409323;0.8178459093409323;1.3048767715035805;1.3048767715035805;1.3048767715035805
2013-08-17;0.0;23.9;5.0;2.0;1.804;0.8356681107755564;0.8356681107755564;0.8356681107755564;1.315632278097795;1.315632278097795;1.315632278097795
2013-08-18;0.0;24.03;5.0;2.0;1.801;0.853595781147231;0.853595781147231;0.853595781147231;1.3257886471544826;1.3257886471544826;1.3257886471544826
2013-08-19;0.0;25.33;5.0;2.0;1.799;0.8716091764884164;0.8716091764884164;0.8716091764884164;1.3353276750474383;1.3353276750474383;1.3353276750474383
2013-08-20;0.0;25.9;5.0;2.0;1.796;0.8896878395200025;0.8896878395200025;0.8896878395200025;1.344232160364006;1.344232160364006;1.344232160364006
2013-08-21;0.0;26.9;5.0;2.0;1.793;0.9078106318165988;0.9078106318165988;0.9078106318165988;1.3524859555604445;1.3524859555604445;1.3524859555604445
2013-08-22;0.0;27.97;5.0;2.0;1.786;0.9259557690039548;0.9259557690039548;0.9259557690039548;1.3600740157337328;1.3600740157337328;1.3600740157337328
2013-08-23;0.0;26.97;5.0;2.0;1.778;0.944100858936442;0.944100858936442;0.944100858936442;1.366982444303723;1.366982444303723;1.366982444303723
2013-08-24;0.0;26.63;5.0;2.0;1.768;0.9622229427879312;0.9622229427879312;0.9622229427879312;1.3731985354115483;1.3731985354115483;1.3731985354115483
2013-08-25;0.0;22.8;5.0;2.0;1.763;0.9802985389747854;0.9802985389747854;0.9802985389747854;1.3787108128532664;1.3787108128532664;1.3787108128532664
2013-08-26;0.0;16.93;5.0;2.0;1.758;0.9983036898150786;0.9983036898150786;0.9983036898150786;1.383509065381774;1.383509065381774;1.383509065381774
2013-08-27;0.0;16.0;5.0;2.0;1.753;1.016214010813693;1.016214010813693;1.016214010813693;1.387584378225011;1.387584378225011;1.387584378225011
2013-08-28;0.0;18.33;5.0;2.0;1.748;1.0340047424486625;1.0340047424486625;1.0340047424486625;1.3909291606842902;1.3909291606842902;1.3909291606842902
2013-08-29;0.0;21.47;5.0;2.0;1.745;1.0516508043201664;1.0516508043201664;1.0516508043201664;1.393537169693163;1.393537169693163;1.393537169693163
2013-08-30;0.0;25.3;5.0;2.0;1.742;1.0691268515099808;1.0691268515099808;1.0691268515099808;1.3954035292344884;1.3954035292344884;1.3954035292344884
2013-08-31;0.0;27.63;5.0;2.0;1.74;1.0864073329860426;1.0864073329860426;1.0864073329860426;1.3965247455311642;1.3965247455311642;1.3965247455311642
2013-09-01;0.0;28.07;0.0;2.0;1.737;1.1034665518742204;1.1034665518742204;1.1034665518742204;1.396898717944289;1.396898717944289;1.396898717944289
2013-09-02;0.0;25.67;0.0;2.0;1.735;1.1202787274074135;1.1202787274074135;1.1202787274074135;1.3965247455311642;1.3965247455311642;1.3965247455311642
2013-09-03;11.125;22.37;0.0;2.0;1.737;1.136818058350869;1.136818058350869;1.136818058350869;1.3954035292344884;1.3954035292344884;1.3954035292344884
2013-09-04;5.45;22.97;0.0;2.0;1.743;1.1530587876921534;1.1530587876921534;1.1530587876921534;1.393537169693163;1.393537169693163;1.393537169693163
2013-09-05;0.0;25.07;0.0;2.0;1.748;1.1689752683746382;1.1689752683746382;1.1689752683746382;1.3909291606842902;1.3909291606842902;1.3909291606842902
2013-09-06;0.0;25.53;0.0;2.0;1.758;1.1845420298447005;1.1845420298447005;1.1845420298447005;1.387584378225011;1.387584378225011;1.387584378225011
2013-09-07;15.525;24.1;0.0;2.0;1.768;1.1997338451752066;1.1997338451752066;1.1997338451752066;1.383509065381774;1.383509065381774;1.383509065381774
2013-09-08;0.95;26.1;0.0;2.0;1.776;1.21452579852127;1.21452579852127;1.21452579852127;1.3787108128532664;1.3787108128532664;1.3787108128532664
2013-09-09;0.625;26.47;0.0;2.0;1.784;1.2288933526587889;1.2288933526587889;1.2288933526587889;1.3731985354115483;1.3731985354115483;1.3731985354115483
2013-09-10;0.0;26.77;0.0;2.0;1.789;1.2428124163520182;1.2428124163520182;1.2428124163520182;1.366982444303723;1.366982444303723;1.366982444303723
2013-09-11;0.0;26.8;0.0;2.0;1.794;1.2562594112933083;1.2562594112933083;1.2562594112933083;1.3600740157337328;1.3600740157337328;1.3600740157337328
2013-09-12;0.0;25.83;0.0;2.0;1.799;1.2692113383563404;1.2692113383563404;1.2692113383563404;1.3524859555604445;1.3524859555604445;1.3524859555604445
2013-09-13;0.0;26.4;0.0;2.0;1.801;1.2816458429036082;1.2816458429036082;1.2816458429036082;1.344232160364006;1.344232160364006;1.344232160364006
2013-09-14;0.0;27.37;0.0;2.0;1.809;1.2935412788896516;1.2935412788896516;1.2935412788896516;1.3353276750474383;1.3353276750474383;1.3353276750474383
2013-09-15;0.0;27.33;0.0;2.0;1.817;1.3048767715035805;1.3048767715035805;1.3048767715035805;1.3257886471544826;1.3257886471544826;1.3257886471544826
2013-09-16;0.0;28.2;0.0;2.0;1.824;1.315632278097795;1.315632278097795;1.315632278097795;1.315632278097795;1.315632278097795;1.315632278097795
2013-09-17;0.0;25.7;0.0;2.0;1.832;1.3257886471544826;1.3257886471544826;1.3257886471544826;1.3048767715035805;1.3048767715035805;1.3048767715035805
2013-09-18;0.0;21.93;0.0;2.0;1.827;1.3353276750474383;1.3353276750474383;1.3353276750474383;1.2935412788896516;1.2935412788896516;1.2935412788896516
2013-09-19;0.0;25.4;0.0;2.0;1.819;1.344232160364006;1.344232160364006;1.344232160364006;1.2816458429036082;1.2816458429036082;1.2816458429036082
2013-09-20;0.0;27.57;0.0;2.0;1.812;1.3524859555604445;1.3524859555604445;1.3524859555604445;1.2692113383563404;1.2692113383563404;1.2692113383563404
2013-09-21;4.775;27.0;0.0;2.0;1.799;1.3600740157337328;1.3600740157337328;1.3600740157337328;1.2562594112933083;1.2562594112933083;1.2562594112933083
2013-09-22;0.65;27.7;0.0;2.0;1.786;1.366982444303723;1.366982444303723;1.366982444303723;1.2428124163520182;1.2428124163520182;1.2428124163520182
2013-09-23;0.0;25.6;0.0;2.0;1.778;1.3731985354115483;1.3731985354115483;1.3731985354115483;1.2288933526587889;1.2288933526587889;1.2288933526587889
2013-09-24;0.0;20.73;0.0;2.0;1.771;1.3787108128532664;1.3787108128532664;1.3787108128532664;1.21452579852127;1.21452579852127;1.21452579852127
2013-09-25;0.0;20.83;0.0;2.0;1.765;1.383509065381774;1.383509065381774;1.383509065381774;1.1997338451752066;1.1997338451752066;1.1997338451752066
2013-09-26;0.0;24.0;0.0;2.0;1.76;1.387584378225011;1.387584378225011;1.387584378225011;1.1845420298447005;1.1845420298447005;1.1845420298447005
2013-09-27;0.0;27.4;0.0;2.0;1.755;1.3909291606842902;1.3909291606842902;1.3909291606842902;1.1689752683746382;1.1689752683746382;1.1689752683746382
2013-09-28;0.0;26.83;0.0;2.0;1.768;1.393537169693163;1.393537169693163;1.393537169693163;1.1530587876921534;1.1530587876921534;1.1530587876921534
2013-09-29;2.625;27.13;0.0;2.0;1.776;1.3954035292344884;1.3954035292344884;1.3954035292344884;1.136818058350869;1.136818058350869;1.136818058350869
2013-09-30;0.0;25.3;0.0;2.0;1.784;1.3965247455311642;1.3965247455311642;1.3965247455311642;1.1202787274074135;1.1202787274074135;1.1202787274074135
2013-10-01;8.325;24.33;0.0;0.0;1.794;1.396898717944289;1.396898717944289;1.396898717944289;1.1034665518742204;1.1034665518742204;1.1034665518742204
2013-10-02;24.267;24.6;0.0;0.0;1.805;1.3965247455311642;1.3965247455311642;1.3965247455311642;1.0864073329860426;1.0864073329860426;1.0864073329860426
2013-10-03;0.0;27.13;0.0;0.0;1.823;1.3954035292344884;1.3954035292344884;1.3954035292344884;1.0691268515099808;1.0691268515099808;1.0691268515099808
2013-10-04;0.0;25.23;0.0;0.0;1.841;1.393537169693163;1.393537169693163;1.393537169693163;1.0516508043201664;1.0516508043201664;1.0516508043201664
2013-10-05;5.832999999999999;23.8;0.0;0.0;1.865;1.3909291606842902;1.3909291606842902;1.3909291606842902;1.0340047424486625;1.0340047424486625;1.0340047424486625
2013-10-06;1.7;24.0;0.0;0.0;1.888;1.387584378225011;1.387584378225011;1.387584378225011;1.016214010813693;1.016214010813693;1.016214010813693
2013-10-07;0.633;24.13;0.0;0.0;1.912;1.383509065381774;1.383509065381774;1.383509065381774;0.9983036898150786;0.9983036898150786;0.9983036898150786
2013-10-08;0.0;25.4;0.0;0.0;1.93;1.3787108128532664;1.3787108128532664;1.3787108128532664;0.9802985389747854;0.9802985389747854;0.9802985389747854
2013-10-09;2.467;25.6;0.0;0.0;1.948;1.3731985354115483;1.3731985354115483;1.3731985354115483;0.9622229427879312;0.9622229427879312;0.9622229427879312
2013-10-10;0.0;25.8;0.0;0.0;1.966;1.366982444303723;1.366982444303723;1.366982444303723;0.944100858936442;0.944100858936442;0.944100858936442
2013-10-11;0.0;23.5;0.0;0.0;1.984;1.3600740157337328;1.3600740157337328;1.3600740157337328;0.9259557690039548;0.9259557690039548;0.9259557690039548
2013-10-12;9.667;24.47;0.0;0.0;1.995;1.3524859555604445;1.3524859555604445;1.3524859555604445;0.9078106318165988;0.9078106318165988;0.9078106318165988
2013-10-13;0.0;25.03;0.0;0.0;1.989;1.344232160364006;1.344232160364006;1.344232160364006;0.8896878395200025;0.8896878395200025;0.8896878395200025
2013-10-14;0.0;25.23;0.0;0.0;1.984;1.3353276750474383;1.3353276750474383;1.3353276750474383;0.8716091764884164;0.8716091764884164;0.8716091764884164
2013-10-15;36.6;24.97;0.0;0.0;1.979;1.3257886471544826;1.3257886471544826;1.3257886471544826;0.853595781147231;0.853595781147231;0.853595781147231
2013-10-16;3.4;25.03;0.0;0.0;1.971;1.315632278097795;1.315632278097795;1.315632278097795;0.8356681107755564;0.8356681107755564;0.8356681107755564
2013-10-17;22.067;25.53;0.0;0.0;1.971;1.3048767715035805;1.3048767715035805;1.3048767715035805;0.8178459093409323;0.8178459093409323;0.8178459093409323
2013-10-18;10.367;24.6;0.0;0.0;1.971;1.2935412788896516;1.2935412788896516;1.2935412788896516;0.8001481784037838;0.8001481784037838;0.8001481784037838
2013-10-19;4.967;25.13;0.0;0.0;1.971;1.2816458429036082;1.2816458429036082;1.2816458429036082;0.7825931511149806;0.7825931511149806;0.7825931511149806
2013-10-20;17.6;25.6;0.0;0.0;1.966;1.2692113383563404;1.2692113383563404;1.2692113383563404;0.7651982693158759;0.7651982693158759;0.7651982693158759
2013-10-21;0.0;26.23;0.0;0.0;1.96;1.2562594112933083;1.2562594112933083;1.2562594112933083;0.7479801637365691;0.7479801637365691;0.7479801637365691
2013-10-22;0.0;24.87;0.0;0.0;1.955;1.2428124163520182;1.2428124163520182;1.2428124163520182;0.7309546372749027;0.7309546372749027;0.7309546372749027
2013-10-23;0.467;24.17;0.0;0.0;1.955;1.2288933526587889;1.2288933526587889;1.2288933526587889;0.7141366513259695;0.7141366513259695;0.7141366513259695
2013-10-24;0.0;25.37;0.0;0.0;1.955;1.21452579852127;1.21452579852127;1.21452579852127;0.6975403151196624;0.6975403151196624;0.6975403151196624
2013-10-25;0.0;26.13;0.0;0.0;1.955;1.1997338451752066;1.1997338451752066;1.1997338451752066;0.6811788780121824;0.6811788780121824;0.6811788780121824
2013-10-26;12.767;25.9;0.0;0.0;1.957;1.1845420298447005;1.1845420298447005;1.1845420298447005;0.6650647246663823;0.6650647246663823;0.6650647246663823
2013-10-27;11.167;25.87;0.0;0.0;1.968;1.1689752683746382;1.1689752683746382;1.1689752683746382;0.6492093730455025;0.6492093730455025;0.6492093730455025
2013-10-28;15.5;24.77;0.0;0.0;1.979;1.1530587876921534;1.1530587876921534;1.1530587876921534;0.6336234751351961;0.6336234751351961;0.6336234751351961
2013-10-29;1.3;26.9;0.0;0.0;1.989;1.136818058350869;1.136818058350869;1.136818058350869;0.6183168202998481;0.6183168202998481;0.6183168202998481
2013-10-30;6.233;25.5;0.0;0.0;2.0;1.1202787274074135;1.1202787274074135;1.1202787274074135;0.6032983411710409;0.6032983411710409;0.6032983411710409
2013-10-31;0.867;24.93;0.0;0.0;2.01;1.1034665518742204;1.1034665518742204;1.1034665518742204;0.5885761219586589;0.5885761219586589;0.5885761219586589
2013-11-01;0.5329999999999999;25.07;0.0;0.0;2.013;1.0864073329860426;1.0864073329860426;1.0864073329860426;0.5741574090685437;0.5741574090685437;0.5741574090685437
2013-11-02;12.8;23.87;0.0;0.0;2.016;1.0691268515099808;1.0691268515099808;1.0691268515099808;0.5600486239048468;0.5600486239048468;0.5600486239048468
2013-11-03;1.367;24.2;0.0;0.0;2.035;1.0516508043201664;1.0516508043201664;1.0516508043201664;0.5462553777302577;0.5462553777302577;0.5462553777302577
2013-11-04;0.267;24.07;0.0;0.0;2.054;1.0340047424486625;1.0340047424486625;1.0340047424486625;0.5327824884531192;0.5327824884531192;0.5327824884531192
2013-11-05;0.0;23.83;0.0;0.0;2.068;1.016214010813693;1.016214010813693;1.016214010813693;0.5196339992070799;0.5196339992070799;0.5196339992070799
2013-11-06;24.167;23.57;0.0;0.0;2.093;0.9983036898150786;0.9983036898150786;0.9983036898150786;0.5068131985863465;0.5068131985863465;0.5068131985863465
2013-11-07;1.3;23.57;0.0;0.0;2.117;0.9802985389747854;0.9802985389747854;0.9802985389747854;0.4943226423977919;0.4943226423977919;0.4943226423977919
2013-11-08;0.6;24.57;0.0;0.0;2.142;0.9622229427879312;0.9622229427879312;0.9622229427879312;0.4821641767901093;0.4821641767901093;0.4821641767901093
2013-11-09;4.567;25.4;0.0;0.0;2.167;0.944100858936442;0.944100858936442;0.944100858936442;0.4703389626198691;0.4703389626198691;0.4703389626198691
2013-11-10;0.0;27.27;0.0;0.0;2.173;0.9259557690039548;0.9259557690039548;0.9259557690039548;0.4588475009146999;0.4588475009146999;0.4588475009146999
2013-11-11;0.0;26.83;0.0;0.0;2.178;0.9078106318165988;0.9078106318165988;0.9078106318165988;0.4476896592948453;0.4476896592948453;0.4476896592948453
2013-11-12;1.933;22.87;0.0;0.0;2.183;0.8896878395200025;0.8896878395200025;0.8896878395200025;0.436864699216021;0.436864699216021;0.436864699216021
2013-11-13;50.233;24.6;0.0;0.0;2.189;0.8716091764884164;0.8716091764884164;0.8716091764884164;0.4263713038987646;0.4263713038987646;0.4263713038987646
2013-11-14;0.733;27.2;0.0;0.0;2.192;0.853595781147231;0.853595781147231;0.853595781147231;0.4162076068123008;0.4162076068123008;0.4162076068123008
2013-11-15;0.3;24.97;0.0;0.0;2.194;0.8356681107755564;0.8356681107755564;0.8356681107755564;0.4063712205843052;0.4063712205843052;0.4063712205843052
2013-11-16;17.867;24.5;0.0;0.0;2.197;0.8178459093409323;0.8178459093409323;0.8178459093409323;0.3968592662117803;0.3968592662117803;0.3968592662117803
2013-11-17;11.1;24.4;0.0;0.0;2.2;0.8001481784037838;0.8001481784037838;0.8001481784037838;0.3876684024525402;0.3876684024525402;0.3876684024525402
2013-11-18;1.267;25.07;0.0;0.0;2.186;0.7825931511149806;0.7825931511149806;0.7825931511149806;0.3787948552814673;0.3787948552814673;0.3787948552814673
2013-11-19;0.0;25.27;0.0;0.0;2.172;0.7651982693158759;0.7651982693158759;0.7651982693158759;0.3702344473007358;0.3702344473007358;0.3702344473007358
2013-11-20;3.833;24.77;0.0;0.0;2.164;0.7479801637365691;0.7479801637365691;0.7479801637365691;0.361982626998529;0.361982626998529;0.361982626998529
2013-11-21;14.4;24.47;0.0;0.0;2.144;0.7309546372749027;0.7309546372749027;0.7309546372749027;0.3540344977563764;0.3540344977563764;0.3540344977563764
2013-11-22;13.467;24.5;0.0;0.0;2.128;0.7141366513259695;0.7141366513259695;0.7141366513259695;0.3463848465110645;0.3463848465110645;0.3463848465110645
2013-11-23;13.533;24.7;0.0;0.0;2.123;0.6975403151196624;0.6975403151196624;0.6975403151196624;0.3390281719830714;0.3390281719830714;0.3390281719830714
2013-11-24;21.5;23.37;0.0;0.0;2.129;0.6811788780121824;0.6811788780121824;0.6811788780121824;0.3319587123896227;0.3319587123896227;0.3319587123896227
2013-11-25;12.133;23.2;0.0;0.0;2.14;0.6650647246663823;0.6650647246663823;0.6650647246663823;0.3251704725667;0.3251704725667;0.3251704725667
2013-11-26;5.733;24.0;0.0;0.0;2.151;0.6492093730455025;0.6492093730455025;0.6492093730455025;0.3186572504306327;0.3186572504306327;0.3186572504306327
2013-11-27;2.633;24.33;0.0;0.0;2.151;0.6336234751351961;0.6336234751351961;0.6336234751351961;0.3124126627162255;0.3124126627162255;0.3124126627162255
2013-11-28;0.0;25.37;0.0;0.0;2.151;0.6183168202998481;0.6183168202998481;0.6183168202998481;0.306430169934672;0.306430169934672;0.306430169934672
2013-11-29;10.433;25.87;0.0;0.0;2.149;0.6032983411710409;0.6032983411710409;0.6032983411710409;0.3007031005007701;0.3007031005007701;0.3007031005007701
2013-11-30;1.833;25.53;0.0;0.0;2.146;0.5885761219586589;0.5885761219586589;0.5885761219586589;0.2952246739851242;0.2952246739851242;0.2952246739851242
2013-12-01;10.3;25.17;0.0;0.0;2.143;0.5741574090685437;0.5741574090685437;0.5741574090685437;0.2899880234530904;0.2899880234530904;0.2899880234530904
2013-12-02;5.567;24.83;0.0;0.0;2.14;0.5600486239048468;0.5600486239048468;0.5600486239048468;0.2849862168581523;0.2849862168581523;0.2849862168581523
2013-12-03;2.833;24.77;0.0;0.0;2.138;0.5462553777302577;0.5462553777302577;0.5462553777302577;0.2802122774631788;0.2802122774631788;0.2802122774631788
2013-12-04;10.4;25.4;0.0;0.0;2.14;0.5327824884531192;0.5327824884531192;0.5327824884531192;0.2756592032686062;0.2756592032686062;0.2756592032686062
2013-12-05;0.0;26.8;0.0;0.0;2.143;0.5196339992070799;0.5196339992070799;0.5196339992070799;0.2713199854319588;0.2713199854319588;0.2713199854319588
2013-12-06;0.367;25.2;0.0;0.0;2.14;0.5068131985863465;0.5068131985863465;0.5068131985863465;0.2671876256682814;0.2671876256682814;0.2671876256682814
2013-12-07;0.0;24.73;0.0;0.0;2.135;0.4943226423977919;0.4943226423977919;0.4943226423977919;0.2632551526259742;0.2632551526259742;0.2632551526259742
2013-12-08;3.533;24.13;0.0;0.0;2.112;0.4821641767901093;0.4821641767901093;0.4821641767901093;0.2595156372371833;0.2595156372371833;0.2595156372371833
2013-12-09;6.167000000000001;24.43;0.0;0.0;2.078;0.4703389626198691;0.4703389626198691;0.4703389626198691;0.2559622070463007;0.2559622070463007;0.2559622070463007
2013-12-10;0.6;24.57;0.0;0.0;2.057;0.4588475009146999;0.4588475009146999;0.4588475009146999;0.2525880595242596;0.2525880595242596;0.2525880595242596
2013-12-11;7.632999999999999;25.0;0.0;0.0;2.035;0.4476896592948453;0.4476896592948453;0.4476896592948453;0.2493864743801582;0.2493864743801582;0.2493864743801582
2013-12-12;0.0;26.33;0.0;0.0;2.027;0.436864699216021;0.436864699216021;0.436864699216021;0.246350824885312;0.246350824885312;0.246350824885312
2013-12-13;3.5;24.17;0.0;0.0;2.019;0.4263713038987646;0.4263713038987646;0.4263713038987646;0.2434745882281187;0.2434745882281187;0.2434745882281187
2013-12-14;8.8;23.97;0.0;0.0;2.016;0.4162076068123008;0.4162076068123008;0.4162076068123008;0.2407513549211081;0.2407513549211081;0.2407513549211081
2013-12-15;18.9;24.97;0.0;0.0;2.013;0.4063712205843052;0.4063712205843052;0.4063712205843052;0.2381748372842638;0.2381748372842638;0.2381748372842638
2013-12-16;20.433;24.63;0.0;0.0;2.011;0.3968592662117803;0.3968592662117803;0.3968592662117803;0.2357388770311232;0.2357388770311232;0.2357388770311232
2013-12-17;1.533;24.07;0.0;0.0;2.019;0.3876684024525402;0.3876684024525402;0.3876684024525402;0.2334374519863136;0.2334374519863136;0.2334374519863136
2013-12-18;6.033;24.43;0.0;0.0;2.027;0.3787948552814673;0.3787948552814673;0.3787948552814673;0.231264681965052;0.231264681965052;0.231264681965052
2013-12-19;24.533;23.93;0.0;0.0;2.03;0.3702344473007358;0.3702344473007358;0.3702344473007358;0.2292148338467468;0.2292148338467468;0.2292148338467468
2013-12-20;14.033;24.53;0.0;0.0;2.032;0.361982626998529;0.361982626998529;0.361982626998529;0.2272823258761858;0.2272823258761858;0.2272823258761858
2013-12-21;4.367;24.2;0.0;0.0;2.049;0.3540344977563764;0.3540344977563764;0.3540344977563764;0.2254617312268995;0.2254617312268995;0.2254617312268995
2013-12-22;0.0;23.37;0.0;0.0;2.065;0.3463848465110645;0.3463848465110645;0.3463848465110645;0.2237477808621479;0.2237477808621479;0.2237477808621479
2013-12-23;10.633;24.23;0.0;0.0;2.087;0.3390281719830714;0.3390281719830714;0.3390281719830714;0.222135365729616;0.222135365729616;0.222135365729616
2013-12-24;11.9;22.07;0.0;0.0;2.123;0.3319587123896227;0.3319587123896227;0.3319587123896227;0.2206195383263181;0.2206195383263181;0.2206195383263181
2013-12-25;4.533;23.0;0.0;0.0;2.16;0.3251704725667;0.3251704725667;0.3251704725667;0.2191955136704303;0.2191955136704303;0.2191955136704303
2013-12-26;1.633;25.23;0.0;0.0;2.196;0.3186572504306327;0.3186572504306327;0.3186572504306327;0.2178586697167883;0.2178586697167883;0.2178586697167883
2013-12-27;0.0;25.53;0.0;0.0;2.209;0.3124126627162255;0.3124126627162255;0.3124126627162255;0.2166045472526342;0.2166045472526342;0.2166045472526342
